id,status,timestamp,uuid,message_uuid,message_id,number_id,inserted_at,updated_at
678338647,delivered,10/30/2023 13:18:21,f527005a-abb9-4171-8878-ada94253d536,b8be1311-0c16-4519-c042-cd7d0a330ef8,633759488,182,10/30/2023 13:18:22,10/30/2023 13:18:22
678342293,read,10/30/2023 13:19:51,ea816d3c-345c-4c74-8330-d187b8608f98,b8be1311-0c16-4519-c042-cd7d0a330ef8,633759488,182,10/30/2023 13:19:51,10/30/2023 13:19:51
678246024,sent,10/30/2023 12:40:02,de588bc5-db6d-46a0-bc8f-d070e45cfb42,b8be1311-0c16-4519-c042-cd7d0a330ef8,633759488,182,10/30/2023 12:40:03,10/30/2023 12:40:03
773999547,delivered,12/27/2023 3:10:09,b88817a1-65e6-4dd9-9764-624b0763ab80,1906445b-07fd-2c67-cf36-5cfaa9e2daeb,713455104,182,12/27/2023 3:10:09,12/27/2023 3:10:09
774001962,read,12/27/2023 3:22:20,449c5056-6ac1-4d46-a405-daafbf62d7e1,1906445b-07fd-2c67-cf36-5cfaa9e2daeb,713455104,182,12/27/2023 3:22:21,12/27/2023 3:22:21
773986681,sent,12/27/2023 2:32:49,90a957dc-b294-4904-9be3-85744c120461,1906445b-07fd-2c67-cf36-5cfaa9e2daeb,713455104,182,12/27/2023 2:32:51,12/27/2023 2:32:51
664716777,delivered,10/25/2023 2:30:29,d5ab403d-9eef-42f7-8edf-39a28f7156f4,58e237ec-ecd7-8fb6-cfe6-4507b7284d31,621903104,182,10/25/2023 2:30:30,10/25/2023 2:30:30
664740673,read,10/25/2023 2:53:03,8142109d-0532-437d-8a0d-595ba3aceebc,58e237ec-ecd7-8fb6-cfe6-4507b7284d31,621903104,182,10/25/2023 2:53:03,10/25/2023 2:53:03
664716676,sent,10/25/2023 2:30:27,638fa813-118c-40b2-bbda-da5d60e822dd,58e237ec-ecd7-8fb6-cfe6-4507b7284d31,621903104,182,10/25/2023 2:30:28,10/25/2023 2:30:28
264711472,read,4/23/2022 6:30:11,3b22e74a-4002-4ac2-8d08-98cd89fc9aa6,5fae437d-37d6-d6a5-fd25-1ce85cdd02d4,284130816,182,4/23/2022 6:30:12,4/23/2022 6:30:12
264699193,delivered,4/23/2022 2:39:33,9abe9b31-a453-40e0-9b45-d29822f38b1b,5fae437d-37d6-d6a5-fd25-1ce85cdd02d4,284130816,182,4/23/2022 2:39:34,4/23/2022 2:39:34
277177554,read,8/19/2022 16:07:46,906eaf69-fadd-4af6-abfb-65a283c4d358,6c981853-29e5-b93e-cdc9-8cb2475f2fe5,300387840,182,8/19/2022 16:07:46,8/19/2022 16:07:46
277171748,delivered,8/19/2022 15:44:48,0c255cd8-14d9-4988-aee9-34ba2a6be690,6c981853-29e5-b93e-cdc9-8cb2475f2fe5,300387840,182,8/19/2022 15:44:49,8/19/2022 15:44:49
535004788,sent,9/7/2023 5:45:25,cbf6f779-b717-4deb-a7a1-4670de42b8eb,9215148c-6bfa-bcb1-4966-1425815175d3,507287040,182,9/7/2023 5:45:26,9/7/2023 5:45:26
535004820,delivered,9/7/2023 5:45:28,9e2beaeb-8d4d-463a-b329-ff1d3573337d,9215148c-6bfa-bcb1-4966-1425815175d3,507287040,182,9/7/2023 5:45:28,9/7/2023 5:45:28
535008822,read,9/7/2023 5:49:05,8471c5b4-07c9-4c95-8d9a-9f2bed527ad0,9215148c-6bfa-bcb1-4966-1425815175d3,507287040,182,9/7/2023 5:49:05,9/7/2023 5:49:05
613639315,delivered,10/5/2023 4:13:15,92bcf368-e045-45c6-8431-900dc5fe2aca,6dd7d4e2-3ef0-992e-e227-1ac45269942c,577804544,182,10/5/2023 4:13:15,10/5/2023 4:13:15
613640439,read,10/5/2023 4:14:09,cb2953bb-4699-44fb-8f1f-24fa5502c872,6dd7d4e2-3ef0-992e-e227-1ac45269942c,577804544,182,10/5/2023 4:14:10,10/5/2023 4:14:10
926549301,sent,4/17/2024 2:34:02,107ca13c-0b4d-42ea-b248-65f73d6d7730,57c92d47-4c75-43ec-2f52-e47fb2d814fb,825137664,182,4/17/2024 2:34:03,4/17/2024 2:34:03
926602402,delivered,4/17/2024 3:15:59,c78a289b-2cfc-453f-af19-53e940eaf3ea,57c92d47-4c75-43ec-2f52-e47fb2d814fb,825137664,182,4/17/2024 3:16:00,4/17/2024 3:16:00
914178700,sent,4/7/2024 2:40:27,7396be3d-8b08-460d-9c33-42d1b910f6a5,705e733d-cceb-090e-be93-cc81a9c653f6,816750848,182,4/7/2024 2:40:28,4/7/2024 2:40:28
914178799,delivered,4/7/2024 2:40:28,8e916b28-1272-40ff-a317-8314496d8df7,705e733d-cceb-090e-be93-cc81a9c653f6,816750848,182,4/7/2024 2:40:29,4/7/2024 2:40:29
914383165,read,4/7/2024 7:54:26,02594f5a-7844-4748-bb6e-16102a261475,705e733d-cceb-090e-be93-cc81a9c653f6,816750848,182,4/7/2024 7:54:27,4/7/2024 7:54:27
917941186,delivered,4/9/2024 19:26:08,1f6e052c-980d-4590-b4fc-1bacc32a3eb3,ea6fa40d-dc92-a0d4-17b8-73fddbbfc251,819311104,182,4/9/2024 19:26:09,4/9/2024 19:26:09
917892207,sent,4/9/2024 18:33:00,ddfa5f54-2c9f-43d6-a0b3-34663bdea918,ea6fa40d-dc92-a0d4-17b8-73fddbbfc251,819311104,182,4/9/2024 18:33:01,4/9/2024 18:33:01
918499020,read,4/10/2024 11:35:11,ed5fa9da-2adf-46bb-bad7-8198856893a4,ea6fa40d-dc92-a0d4-17b8-73fddbbfc251,819311104,182,4/10/2024 11:35:12,4/10/2024 11:35:12
927904292,delivered,4/18/2024 2:34:31,37a50bb0-8c12-4833-a767-723b7020c295,8e735a5b-7fcc-9b5f-de94-07c5ab7cb032,826062080,182,4/18/2024 2:34:31,4/18/2024 2:34:31
927903661,sent,4/18/2024 2:34:23,b7b37943-af00-4357-92ab-7865849b77c7,8e735a5b-7fcc-9b5f-de94-07c5ab7cb032,826062080,182,4/18/2024 2:34:23,4/18/2024 2:34:23
927911781,read,4/18/2024 2:36:13,19c7e0b4-b82f-4373-ab4a-e002661831aa,8e735a5b-7fcc-9b5f-de94-07c5ab7cb032,826062080,182,4/18/2024 2:36:13,4/18/2024 2:36:13
264010173,delivered,4/18/2022 2:32:45,aa54f401-3973-4ea5-9b77-c52c5f99cb90,6e39ef15-f8cc-c3a0-ff44-661636b8728f,283096320,182,4/18/2022 2:32:46,4/18/2022 2:32:46
264025566,read,4/18/2022 10:19:02,39230ab8-3ddf-498e-aee7-1bab801da19b,6e39ef15-f8cc-c3a0-ff44-661636b8728f,283096320,182,4/18/2022 10:19:02,4/18/2022 10:19:02
800313939,sent,2/2/2024 2:34:05,e95b4933-660b-4fd8-b731-2b58b4f8e4f6,cf7ef567-14d3-2cc3-8927-5a1646798f36,732477440,182,2/2/2024 2:34:06,2/2/2024 2:34:06
800314112,delivered,2/2/2024 2:34:08,187ba06d-c67a-44ab-adb1-6036fab98277,cf7ef567-14d3-2cc3-8927-5a1646798f36,732477440,182,2/2/2024 2:34:09,2/2/2024 2:34:09
800375522,read,2/2/2024 4:38:24,4a705ab0-14ef-4740-b5a0-118e05f363ec,cf7ef567-14d3-2cc3-8927-5a1646798f36,732477440,182,2/2/2024 4:38:25,2/2/2024 4:38:25
303993409,delivered,1/18/2023 7:11:26,b9cbe24f-7b3f-4926-bb37-212fa7f690f4,61c4d93f-633e-9bc3-74b8-0b0998fc80c5,329104384,182,1/18/2023 7:11:27,1/18/2023 7:11:27
304900466,read,1/20/2023 13:38:55,d61afa9a-c563-4ddd-96a7-f4746b366f80,61c4d93f-633e-9bc3-74b8-0b0998fc80c5,329104384,182,1/20/2023 13:38:56,1/20/2023 13:38:56
303974969,sent,1/18/2023 6:06:01,970d99cb-0f20-446a-b702-e5fce1ee3534,61c4d93f-633e-9bc3-74b8-0b0998fc80c5,329104384,182,1/18/2023 6:06:02,1/18/2023 6:06:02
763320838,sent,12/11/2023 18:30:40,28f44ef4-c7ce-4b96-b42b-fe8db571b805,447c811e-ab16-38e9-d4e8-96802e5b5ad3,705609472,182,12/11/2023 18:30:41,12/11/2023 18:30:41
763492779,delivered,12/12/2023 1:06:37,1ec480f8-cd07-481a-8c43-88a6e9300731,447c811e-ab16-38e9-d4e8-96802e5b5ad3,705609472,182,12/12/2023 1:06:37,12/12/2023 1:06:37
764951615,read,12/13/2023 14:44:17,ef73cc75-c7f0-4c73-bf71-109e84beef0b,447c811e-ab16-38e9-d4e8-96802e5b5ad3,705609472,182,12/13/2023 14:44:18,12/13/2023 14:44:18
833109615,read,2/21/2024 2:53:29,e4b4b952-ec7b-40f6-b293-a84563ee3692,2452f7cd-cc03-23ef-836a-8cbfe62bffac,758759936,182,2/21/2024 2:53:30,2/21/2024 2:53:30
833109294,delivered,2/21/2024 2:52:48,70a83595-6dc4-40be-b8a1-e976c41bd542,2452f7cd-cc03-23ef-836a-8cbfe62bffac,758759936,182,2/21/2024 2:52:49,2/21/2024 2:52:49
833084670,sent,2/21/2024 2:33:43,f4b438c4-982a-42f2-8356-1d0d1fcbcca5,2452f7cd-cc03-23ef-836a-8cbfe62bffac,758759936,182,2/21/2024 2:33:44,2/21/2024 2:33:44
282912708,read,10/3/2022 2:52:18,f28eea9e-2815-4e7b-a623-0ce59eaa8d57,b2f1dd33-c831-d8d8-3523-4a7ed23dfa4d,308398336,182,10/3/2022 2:52:18,10/3/2022 2:52:18
282909208,delivered,10/3/2022 2:30:24,ea890db7-7f9b-40f7-a6d5-ca50c1d5404c,b2f1dd33-c831-d8d8-3523-4a7ed23dfa4d,308398336,182,10/3/2022 2:30:25,10/3/2022 2:30:25
199287688,delivered,4/2/2021 11:47:44,4cc58d79-3863-4e31-9ca9-9955bc342a97,c567d1b1-dde1-b591-88b8-029407e64460,178178560,182,4/2/2021 11:47:47,4/2/2021 11:47:47
199287717,read,4/2/2021 11:48:56,ccf9776d-47a7-445a-b9e2-bd91da9e2131,c567d1b1-dde1-b591-88b8-029407e64460,178178560,182,4/2/2021 11:48:59,4/2/2021 11:48:59
199264475,sent,4/2/2021 2:33:01,fb6fa45d-ae55-4541-bd2c-9d9e8777098d,c567d1b1-dde1-b591-88b8-029407e64460,178178560,182,4/2/2021 2:33:01,4/2/2021 2:33:01
416162922,read,5/6/2023 2:52:10,54394588-b489-4df3-8da0-f42d5b903c3b,4acaf60d-0bff-f004-73d5-3b9c992cf1f2,413460480,182,5/6/2023 2:52:11,5/6/2023 2:52:11
416152867,sent,5/6/2023 2:35:04,16940f0d-9405-4454-80c1-27ebffe7a9ba,4acaf60d-0bff-f004-73d5-3b9c992cf1f2,413460480,182,5/6/2023 2:35:05,5/6/2023 2:35:05
416153035,delivered,5/6/2023 2:35:07,cf80048d-0a6a-4d28-8d65-29abcc4b05c1,4acaf60d-0bff-f004-73d5-3b9c992cf1f2,413460480,182,5/6/2023 2:35:08,5/6/2023 2:35:08
875491378,sent,3/16/2024 2:35:54,61d256b4-fdc5-410f-8a34-d66fda22857a,8308336c-4450-e133-68c6-c58eaae40d1d,790031872,182,3/16/2024 2:35:55,3/16/2024 2:35:55
875531124,read,3/16/2024 3:25:08,91df1680-4cf2-4a65-b73b-58a7ae5280f4,8308336c-4450-e133-68c6-c58eaae40d1d,790031872,182,3/16/2024 3:25:08,3/16/2024 3:25:08
875528296,delivered,3/16/2024 3:18:25,bdd6fd2b-1074-4c7f-b56c-e428aa57da8b,8308336c-4450-e133-68c6-c58eaae40d1d,790031872,182,3/16/2024 3:18:26,3/16/2024 3:18:26
461107052,delivered,6/19/2023 5:21:11,6b273677-2958-448d-bd5a-822fc9a3ca13,93f0439d-31a4-4330-533b-a63653d4e7b5,449376512,182,6/19/2023 5:21:12,6/19/2023 5:21:12
461107244,read,6/19/2023 5:21:47,d08da9f0-2f28-4d95-ab71-a66c086a373b,93f0439d-31a4-4330-533b-a63653d4e7b5,449376512,182,6/19/2023 5:21:48,6/19/2023 5:21:48
262995384,read,4/8/2022 5:51:52,814e118d-68e2-4806-889a-b83d45237201,62915f5a-690c-ee2f-1a14-5b3c6dc8d911,281608193,182,4/8/2022 5:51:52,4/8/2022 5:51:52
262960185,delivered,4/8/2022 2:31:56,866e637a-e592-401f-a74d-3c3799d8c26a,62915f5a-690c-ee2f-1a14-5b3c6dc8d911,281608193,182,4/8/2022 2:31:56,4/8/2022 2:31:56
291647071,read,12/2/2022 3:27:59,8e9785dd-ea5f-422e-841e-f6619be19e3c,60784fbf-ab65-34cb-7a5f-da7000cf213c,319881985,182,12/2/2022 3:27:59,12/2/2022 3:27:59
291644667,delivered,12/2/2022 2:55:13,7da4c8ed-8260-4d52-be8f-080e647b2f2f,60784fbf-ab65-34cb-7a5f-da7000cf213c,319881985,182,12/2/2022 2:55:14,12/2/2022 2:55:14
863692295,read,3/9/2024 7:40:20,b894161a-825c-4ab5-9505-f902afddb7eb,ce0d58b6-acfc-58d4-bcd3-d4f362c17aa9,781653761,182,3/9/2024 7:40:21,3/9/2024 7:40:21
863642115,sent,3/9/2024 6:53:04,ec565b92-d3dc-4037-a530-ab00265df623,ce0d58b6-acfc-58d4-bcd3-d4f362c17aa9,781653761,182,3/9/2024 6:53:05,3/9/2024 6:53:05
863648145,delivered,3/9/2024 6:58:26,817489c3-1495-4752-9ae8-bc920ab2a571,ce0d58b6-acfc-58d4-bcd3-d4f362c17aa9,781653761,182,3/9/2024 6:58:27,3/9/2024 6:58:27
402709391,delivered,4/25/2023 2:51:16,6ac7a312-39dc-4d0b-b075-1c4f0d3c39b2,a0e2f1a1-3890-f1cd-d176-31b89b23b463,402726145,182,4/25/2023 2:51:16,4/25/2023 2:51:16
402738819,read,4/25/2023 3:47:37,2e8092bd-1c5c-441e-a1bd-2d6f8f4c1c66,a0e2f1a1-3890-f1cd-d176-31b89b23b463,402726145,182,4/25/2023 3:47:37,4/25/2023 3:47:37
402696683,sent,4/25/2023 2:34:50,352bd693-679b-4614-9ecb-0a8f943a5e49,a0e2f1a1-3890-f1cd-d176-31b89b23b463,402726145,182,4/25/2023 2:34:50,4/25/2023 2:34:50
502745386,delivered,8/13/2023 13:08:30,abb15e5e-538c-46b0-9a50-c3be31e6da3c,8db49b5d-1132-1cda-9cf3-84ba8a5660ff,474554113,182,8/13/2023 13:08:31,8/13/2023 13:08:31
495251738,sent,8/7/2023 3:31:01,f00cc865-4a94-41d2-a005-11e20314599b,8db49b5d-1132-1cda-9cf3-84ba8a5660ff,474554113,182,8/7/2023 3:31:02,8/7/2023 3:31:02
502745628,read,8/13/2023 13:08:58,307189ec-4530-4c05-946c-8d78746a6f21,8db49b5d-1132-1cda-9cf3-84ba8a5660ff,474554113,182,8/13/2023 13:08:59,8/13/2023 13:08:59
242142878,read,12/6/2021 4:03:58,f5f2c784-d9bc-4719-9798-cac59dfee751,6c1b090a-baca-8f21-c4c4-b6ff1ff9e685,249504001,182,12/6/2021 4:03:59,12/6/2021 4:03:59
